Data_Registro;Tensao_Fase_RS_V;Tensao_Fase_ST_V;Tensao_Fase_TR_V;Corrente_Fase_R_A;Corrente_Fase_S_A;Corrente_Fase_T_A;Demanda_kW;Potencia-Ativa_kW
2022-11-09 02:03:24.037;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 02:03:24.043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 02:03:24.053;437;438;442;262;232;254;1546;-10752
2022-11-09 02:03:24.060;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:23.943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:23.947;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:23.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:23.957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:23.963;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:23.973;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:23.980;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:23.987;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:23.997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.003;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.010;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.017;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.027;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.033;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.037;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.047;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.050;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.057;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 03:03:24.067;429;431;435;533;552;593;1966;-10557
2022-11-09 03:03:24.073;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:23.997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.010;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.027;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.037;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.063;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.070;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.077;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.083;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.090;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.097;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.103;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.110;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.117;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.120;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.127;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.130;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.133;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 04:03:24.153;443;444;446;231;205;214;1796;-10402
2022-11-09 04:03:24.160;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.900;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.920;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.927;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.930;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.937;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.960;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.973;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.980;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.987;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.993;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:23.997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:24.003;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:24.010;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 05:03:24.017;445;445;446;96;89;97;1980;-10208
2022-11-09 05:03:24.020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.003;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.017;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.023;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.030;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.040;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.050;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.060;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.067;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.077;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.083;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.093;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.097;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.103;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.113;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.120;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.123;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.130;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.140;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.147;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 06:03:24.153;432;433;440;398;378;410;1504;-10029
2022-11-09 06:03:24.157;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.133;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.133;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.137;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.137;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.137;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.147;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.160;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.167;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.167;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.173;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.177;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.177;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.190;449;451;451;97;92;92;1429;-9815
2022-11-09 07:58:50.190;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.197;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 07:58:50.200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.740;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.763;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.767;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.777;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.783;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.793;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.803;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.807;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.817;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.827;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.833;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.843;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.847;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.850;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.860;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.867;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.873;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.880;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 08:58:49.887;429;434;440;517;568;628;2001;-9672
2022-11-09 08:58:49.890;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.337;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.347;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.353;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.360;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.367;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.377;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.447;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.450;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.457;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.463;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.470;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.470;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.480;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.483;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.487;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.493;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.510;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.517;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 11:07:57.523;444;444;445;114;112;105;1232;-9392
2022-11-09 11:07:57.533;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.457;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.463;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.467;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.470;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.480;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.487;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.487;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.497;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.523;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.523;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.530;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.530;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.537;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.540;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.547;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.553;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.567;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.570;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.573;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 12:07:57.580;449;448;448;134;115;88;410;-9325
2022-11-09 12:07:57.603;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.517;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.527;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.533;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.543;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.550;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.560;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.567;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.577;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.580;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.590;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.603;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.617;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.620;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.630;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.640;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.647;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.660;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.667;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 13:07:57.680;447;448;447;153;157;146;759;-9262
2022-11-09 13:07:57.683;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.213;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.230;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.233;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.233;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.247;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.253;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.260;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.270;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.277;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.283;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.303;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.310;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.313;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.320;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.323;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.330;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.337;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 14:07:57.343;443;443;444;136;147;134;1196;-9143
2022-11-09 14:07:57.350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.303;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.310;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.323;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.337;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.340;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.360;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.367;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.373;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.383;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.390;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.397;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.403;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.410;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.413;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.427;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.433;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.437;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.443;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 15:07:57.457;432;435;440;582;652;652;1035;-9010
2022-11-09 15:07:57.460;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.383;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.390;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.397;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.403;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.410;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.420;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.530;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.537;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.537;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.543;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.553;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.557;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.563;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.567;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.570;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.580;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.583;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.590;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.597;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 16:07:57.600;445;447;448;227;251;221;725;-8901
2022-11-09 16:07:57.607;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.523;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.530;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.533;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.540;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.543;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.673;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.690;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.690;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.693;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.697;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.713;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.713;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.723;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.723;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.723;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.723;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.727;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.730;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.730;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 17:07:57.730;440;442;444;264;255;276;820;-8771
2022-11-09 18:07:57.170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.177;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.187;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.193;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.197;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.203;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.213;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.217;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.230;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.237;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.247;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.253;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.267;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.267;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.270;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.277;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 18:07:57.283;444;445;447;156;170;177;862;-8616
2022-11-09 18:07:57.290;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022-11-09 19:07:57.250;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
